id,text,anger,disgust,fear,joy,sadness,surprise,emotions,tokens,stemmed_tokens
hau_train_track_a_01896,"kanwa uwar gami. kai bbc kunga fa kuna wuce ka'ida, ba kuda aiki sai kawo karin maganar da zai gama baba da mutanen nigeria. ai kune kanwar uwar gami 😏😏😏",1,0,0,0,0,0,"('anger',)","['kanwa', 'uwar', 'gami', '.', 'kai', 'bbc', 'kunga', 'fa', 'kuna', 'wuce', ""ka'ida"", ',', 'kuda', 'aiki', 'kawo', 'karin', 'maganar', 'zai', 'gama', 'baba', 'mutanen', 'nigeria', '.', 'ai', 'kune', 'kanwar', 'uwar', 'gami', '😏😏😏']","['kanwa', 'uwar', 'gami', '.', 'kai', 'bbc', 'kunga', 'fa', 'kuna', 'wuce', ""ka'ida"", 'kuda', 'aiki', 'kawo', 'karin', 'maganar', 'zai', 'gama', 'baba', 'mutanen', 'nigeria', '.', 'ai', 'kune', 'kanwar', 'uwar', 'gami']"
hau_train_track_a_01897,"ya kamata a duba kwakwalwarka, kada allah ya maimaita mana irin buhari: wike ga umahi",1,0,0,0,0,0,"('anger',)","['kamata', 'duba', 'kwakwalwarka', ',', 'kada', 'allah', 'maimaita', 'mana', 'irin', 'buhari', ':', 'wike', 'umahi']","['kamata', 'duba', 'kwakwalwarka', 'kada', 'allah', 'maimaita', 'mana', 'irin', 'buhari', ':', 'wike', 'umahi']"
hau_train_track_a_01898,bandakin gidan su ya rufta ga tsutsotsi duk sun fito ga ruwan masai yana bin bango,0,1,0,0,0,0,"('disgust',)","['bandakin', 'gidan', 'rufta', 'tsutsotsi', 'duk', 'fito', 'ruwan', 'masai', 'bin', 'bango']","['bandakin', 'gidan', 'rufta', 'tsutsotsi', 'duk', 'fito', 'ruwan', 'masai', 'bin', 'bango']"
hau_train_track_a_01899,"shin na taba fadi zaben fidda gwani ne?, ina da tabbaci: atiku ya yi alfahari",0,0,0,1,0,0,"('joy',)","['shin', 'taba', 'fadi', 'zaben', 'fidda', 'gwani', '?', ',', 'tabbaci', ':', 'atiku', 'alfahari']","['shin', 'taba', 'fadi', 'zaben', 'fidda', 'gwani', '?', 'tabbaci', ':', 'atiku', 'alfahari']"
hau_train_track_a_01900,bayin ya yi kaca-kaca da kashi.,0,1,0,0,0,0,"('disgust',)","['bayin', 'kaca-kaca', 'kashi', '.']","['bayin', 'kaca-kaca', 'kashi', '.']"
hau_train_track_a_01901,ran maza ya maci 😡😡,1,0,0,0,0,0,"('anger',)","['ran', 'maza', 'maci', '😡😡']","['ran', 'maza', 'maci']"
hau_train_track_a_01902,fatan alkairi zouwa ga zango ina jine dadi kalon fim kinka😦😦,0,0,0,1,0,0,"('joy',)","['fatan', 'alkairi', 'zouwa', 'zango', 'jine', 'dadi', 'kalon', 'fim', 'kinka😦😦']","['fatan', 'alkairi', 'zouwa', 'zango', 'jine', 'dadi', 'kalon', 'fim', 'kinka']"
hau_train_track_a_01903,kin gaji da shafakin da akeyi kenan,0,0,0,0,0,1,"('surprise',)","['kin', 'gaji', 'shafakin', 'akeyi', 'kenan']","['kin', 'gaji', 'shafakin', 'akeyi', 'kenan']"
hau_train_track_a_01904,ya allah kakawo karshen wannan masifar da ta addabi nigeria. 🤲🤲,0,0,1,0,1,0,"('fear', 'sadness')","['allah', 'kakawo', 'karshen', 'masifar', 'addabi', 'nigeria', '.', '🤲🤲']","['allah', 'kakawo', 'karshen', 'masifar', 'addabi', 'nigeria', '.']"
hau_train_track_a_01905,hannun kuturun na fitar da diwa,0,1,0,0,0,0,"('disgust',)","['hannun', 'kuturun', 'fitar', 'diwa']","['hannun', 'kuturun', 'fitar', 'diwa']"
hau_train_track_a_01906,buhari da aisha na murnar shekara 30 da aure,0,0,0,1,0,0,"('joy',)","['buhari', 'aisha', 'murnar', 'shekara', '30', 'aure']","['buhari', 'aisha', 'murnar', 'shekara', 'aur']"
hau_train_track_a_01907,wallahi nayi farin ciki haka na kalli documentary din da bbc pidgin sukayi dashi with no sign of regret on him allah ya kara tona masu asiri good job bbc 💪💪,0,0,0,1,0,0,"('joy',)","['wallahi', 'nayi', 'farin', 'ciki', 'haka', 'kalli', 'documentary', 'din', 'bbc', 'pidgin', 'sukayi', 'dashi', 'with', 'no', 'sign', 'of', 'regret', 'on', 'him', 'allah', 'kara', 'tona', 'masu', 'asiri', 'good', 'job', 'bbc', '💪💪']","['wallahi', 'nayi', 'farin', 'ciki', 'haka', 'kalli', 'documentari', 'din', 'bbc', 'pidgin', 'sukayi', 'dashi', 'with', 'no', 'sign', 'of', 'regret', 'on', 'him', 'allah', 'kara', 'tona', 'masu', 'asiri', 'good', 'job', 'bbc']"
hau_train_track_a_01908,yan daba sun sa mutane tsoma kafansu cikin masai,0,1,0,0,0,0,"('disgust',)","['yan', 'daba', 'sa', 'mutane', 'tsoma', 'kafansu', 'masai']","['yan', 'daba', 'sa', 'mutan', 'tsoma', 'kafansu', 'masai']"
hau_train_track_a_01909,mutumin da ya fi kowa fama da kadaici a duniya ya mutu,0,0,0,0,1,0,"('sadness',)","['mutumin', 'fi', 'kowa', 'fama', 'kadaici', 'duniya', 'mutu']","['mutumin', 'fi', 'kowa', 'fama', 'kadaici', 'duniya', 'mutu']"
hau_train_track_a_01910,allah-daya-gari-banban: an hallata sayar da tabar wiwi a amurka,0,0,0,0,0,1,"('surprise',)","['allah-daya-gari-banban', ':', 'an', 'hallata', 'sayar', 'tabar', 'wiwi', 'amurka']","['allah-daya-gari-banban', ':', 'an', 'hallata', 'sayar', 'tabar', 'wiwi', 'amurka']"
hau_train_track_a_01911,wallahi wasu lokutan a nigeria kowayan mutum baya cika balinta na a ce ankera mota mai amfa na da wuta 😂,0,0,0,0,1,0,"('sadness',)","['wallahi', 'wasu', 'lokutan', 'nigeria', 'kowayan', 'mutum', 'baya', 'cika', 'balinta', 'ankera', 'mota', 'amfa', 'wuta', '😂']","['wallahi', 'wasu', 'lokutan', 'nigeria', 'kowayan', 'mutum', 'baya', 'cika', 'balinta', 'ankera', 'mota', 'amfa', 'wuta']"
hau_train_track_a_01912,kudaje suna tabinshi saboda yayi kashi a wando,0,1,0,0,0,0,"('disgust',)","['kudaje', 'suna', 'tabinshi', 'saboda', 'yayi', 'kashi', 'wando']","['kudaj', 'suna', 'tabinshi', 'saboda', 'yayi', 'kashi', 'wando']"
hau_train_track_a_01913,tabb wai abacha kadai ne yayi sata 😂,0,0,0,0,0,0,(),"['tabb', 'wai', 'abacha', 'kadai', 'yayi', 'sata', '😂']","['tabb', 'wai', 'abacha', 'kadai', 'yayi', 'sata']"
hau_train_track_a_01914,innalillahi waina ilaihim rajiu subhanailla ya allah karka kawo mana wannan balai da wannan mutum yake kawo mn shi ya allah ba zamu iya ba wllh allah ka iya mana,0,0,1,0,0,0,"('fear',)","['innalillahi', 'waina', 'ilaihim', 'rajiu', 'subhanailla', 'allah', 'karka', 'kawo', 'mana', 'balai', 'mutum', 'kawo', 'mn', 'allah', 'zamu', 'iya', 'wllh', 'allah', 'iya', 'mana']","['innalillahi', 'waina', 'ilaihim', 'rajiu', 'subhanailla', 'allah', 'karka', 'kawo', 'mana', 'balai', 'mutum', 'kawo', 'mn', 'allah', 'zamu', 'iya', 'wllh', 'allah', 'iya', 'mana']"
hau_train_track_a_01915,ana zargin kyanwa da yunkurin kashe tsohuwa,0,0,0,0,0,1,"('surprise',)","['ana', 'zargin', 'kyanwa', 'yunkurin', 'kashe', 'tsohuwa']","['ana', 'zargin', 'kyanwa', 'yunkurin', 'kash', 'tsohuwa']"
hau_train_track_a_01916,wannan ai cin fuskane akewa baban wasu😁,1,0,0,0,0,0,"('anger',)","['ai', 'cin', 'fuskane', 'akewa', 'baban', 'wasu😁']","['ai', 'cin', 'fuskan', 'akewa', 'baban', 'wasu']"
hau_train_track_a_01917,mazauna abuja sun fadi ra'ayoyinsu akan rashin bude makarantu a birnin tarayya,0,0,0,0,0,0,(),"['mazauna', 'abuja', 'fadi', ""ra'ayoyinsu"", 'akan', 'rashin', 'bude', 'makarantu', 'birnin', 'tarayya']","['mazauna', 'abuja', 'fadi', ""ra'ayoyinsu"", 'akan', 'rashin', 'bude', 'makarantu', 'birnin', 'tarayya']"
hau_train_track_a_01918,subhanallah: jaridar charlie hebdo ta sake buga hotunan batanci ga annabi muhammadu (saw),0,1,0,0,0,0,"('disgust',)","['subhanallah', ':', 'jaridar', 'charlie', 'hebdo', 'sake', 'buga', 'hotunan', 'batanci', 'annabi', 'muhammadu', '(', 'saw', ')']","['subhanallah', ':', 'jaridar', 'charli', 'hebdo', 'sake', 'buga', 'hotunan', 'batanc', 'annabi', 'muhammadu', '(', 'saw', ')']"
hau_train_track_a_01919,subhanallah mugun ji mugun gani allah ka tsare mu🙏🏻,0,0,1,0,0,0,"('fear',)","['subhanallah', 'mugun', 'mugun', 'gani', 'allah', 'tsare', 'mu🙏🏻']","['subhanallah', 'mugun', 'mugun', 'gani', 'allah', 'tsare', 'mu']"
hau_train_track_a_01920,na samu alheri a sana’ar gwangwan – aminu tinka,0,0,0,1,0,0,"('joy',)","['samu', 'alheri', 'sana', '’', 'ar', 'gwangwan', '–', 'aminu', 'tinka']","['samu', 'alheri', 'sana', '’', 'ar', 'gwangwan', '–', 'aminu', 'tinka']"
hau_train_track_a_01921,wllh kwamnatimu tachikasun banza🙄😏kaijamaa anbasu sunruki duk dahaka suna niman na bati,1,0,0,0,0,0,"('anger',)","['wllh', 'kwamnatimu', 'tachikasun', 'banza🙄😏kaijamaa', 'anbasu', 'sunruki', 'duk', 'dahaka', 'suna', 'niman', 'bati']","['wllh', 'kwamnatimu', 'tachikasun', 'banzakaijamaa', 'anbasu', 'sunruki', 'duk', 'dahaka', 'suna', 'niman', 'bati']"
hau_train_track_a_01922,and na tayaku murna tunda an maido maku,0,0,0,1,0,0,"('joy',)","['and', 'tayaku', 'murna', 'tunda', 'an', 'maido', 'maku']","['and', 'tayaku', 'murna', 'tunda', 'an', 'maido', 'maku']"
hau_train_track_a_01923,washh kashh muna ruwa ko kuma kusa da bakin kada,0,0,1,0,1,0,"('fear', 'sadness')","['washh', 'kashh', 'muna', 'ruwa', 'kusa', 'bakin', 'kada']","['washh', 'kashh', 'muna', 'ruwa', 'kusa', 'bakin', 'kada']"
hau_train_track_a_01924,"""""""""yan bura uba zaku gane shayi ruwa ne sai munci durin uwarku idan allah ya kaimu 2023, shaggu matsiyata nayi nadamar zaben wannan azzalumin har sau biyu 😭😭",1,0,0,0,0,0,"('anger',)","['``', '``', ""''"", ""''"", 'yan', 'bura', 'uba', 'zaku', 'gane', 'shayi', 'ruwa', 'munci', 'durin', 'uwarku', 'idan', 'allah', 'kaimu', '2023', ',', 'shaggu', 'matsiyata', 'nayi', 'nadamar', 'zaben', 'azzalumin', 'har', 'sau', 'biyu', '😭😭']","[""''"", ""''"", 'yan', 'bura', 'uba', 'zaku', 'gane', 'shayi', 'ruwa', 'munci', 'durin', 'uwarku', 'idan', 'allah', 'kaimu', 'shaggu', 'matsiyata', 'nayi', 'nadamar', 'zaben', 'azzalumin', 'har', 'sau', 'biyu']"
hau_train_track_a_01925,ashe shegen mijin hajiya ne 🤔🤔🤔,1,0,0,0,0,0,"('anger',)","['ashe', 'shegen', 'mijin', 'hajiya', '🤔🤔🤔']","['ash', 'shegen', 'mijin', 'hajiya']"
hau_train_track_a_01926,"fyade, kuma mutum 12 har tsawon wata biyu🙄",0,1,0,0,0,0,"('disgust',)","['fyade', ',', 'mutum', '12', 'har', 'tsawon', 'biyu🙄']","['fyad', 'mutum', 'har', 'tsawon', 'biyu']"
hau_train_track_a_01927,😀😀 dan kwallo mapi tsada da aka saya akan kudi naira dubu biyar,0,0,0,1,0,1,"('joy', 'surprise')","['😀😀', 'dan', 'kwallo', 'mapi', 'tsada', 'aka', 'saya', 'akan', 'kudi', 'naira', 'dubu', 'biyar']","['dan', 'kwallo', 'mapi', 'tsada', 'aka', 'saya', 'akan', 'kudi', 'naira', 'dubu', 'biyar']"
hau_train_track_a_01928,"dandutse: ƴan bindiga sun kashe babban soja da wasu jami'ai biyu, sun tafka ɓarna kan bayin allah",0,0,0,0,1,0,"('sadness',)","['dandutse', ':', 'ƴan', 'bindiga', 'kashe', 'babban', 'soja', 'wasu', ""jami'ai"", 'biyu', ',', 'tafka', 'ɓarna', 'kan', 'bayin', 'allah']","['danduts', ':', 'ƴan', 'bindiga', 'kash', 'babban', 'soja', 'wasu', ""jami'ai"", 'biyu', 'tafka', 'ɓarna', 'kan', 'bayin', 'allah']"
hau_train_track_a_01929,shiyasa kikayi sabon saurayi a london,0,0,0,0,0,1,"('surprise',)","['shiyasa', 'kikayi', 'sabon', 'saurayi', 'london']","['shiyasa', 'kikayi', 'sabon', 'saurayi', 'london']"
hau_train_track_a_01930,kano: bashir ahmed da aisha yesufu sun buga kan matakin abba kabir game da haramta fim,0,0,0,0,0,1,"('surprise',)","['kano', ':', 'bashir', 'ahmed', 'aisha', 'yesufu', 'buga', 'kan', 'matakin', 'abba', 'kabir', 'game', 'haramta', 'fim']","['kano', ':', 'bashir', 'ahm', 'aisha', 'yesufu', 'buga', 'kan', 'matakin', 'abba', 'kabir', 'game', 'haramta', 'fim']"
hau_train_track_a_01931,hanyoyi 5 na musamman da musulmi zai bi ya shirya zuwa watan ramadan mai albarka,0,0,0,1,0,0,"('joy',)","['hanyoyi', '5', 'musamman', 'musulmi', 'zai', 'bi', 'shirya', 'zuwa', 'watan', 'ramadan', 'albarka']","['hanyoyi', 'musamman', 'musulmi', 'zai', 'bi', 'shirya', 'zuwa', 'watan', 'ramadan', 'albarka']"
hau_train_track_a_01932,dele momodu: allah ne ya tanade ni na gaji buhari a zaben 2023,0,0,0,0,0,0,(),"['dele', 'momodu', ':', 'allah', 'tanade', 'gaji', 'buhari', 'zaben', '2023']","['dele', 'momodu', ':', 'allah', 'tanad', 'gaji', 'buhari', 'zaben']"
hau_train_track_a_01933,"allah yayi wa dr ahmad yakasai, md na hml din 'yan sandan najeriya, rasuwa",0,0,0,0,1,0,"('sadness',)","['allah', 'yayi', 'wa', 'dr', 'ahmad', 'yakasai', ',', 'md', 'hml', 'din', ""'yan"", 'sandan', 'najeriya', ',', 'rasuwa']","['allah', 'yayi', 'wa', 'dr', 'ahmad', 'yakasai', 'md', 'hml', 'din', ""'yan"", 'sandan', 'najeriya', 'rasuwa']"
hau_train_track_a_01934,yanzu kam fa hassada zai fara shiga al amarin nan. 😬😬😬🤤,0,0,0,0,0,0,(),"['yanzu', 'kam', 'fa', 'hassada', 'zai', 'fara', 'shiga', 'al', 'amarin', 'nan', '.', '😬😬😬🤤']","['yanzu', 'kam', 'fa', 'hassada', 'zai', 'fara', 'shiga', 'al', 'amarin', 'nan', '.']"
hau_train_track_a_01935,amintacciyar jaridarku ta wannan mako,0,0,0,0,0,0,(),"['amintacciyar', 'jaridarku', 'mako']","['amintacciyar', 'jaridarku', 'mako']"
hau_train_track_a_01936,zaki iya samon namujin kowari 🙏mai tsoron alla 👨mai hankali ta bangaren moamalasa tare da in mata 👳mai tsapta akowane lokaci 😇mai mormoshi akowane lokaci saboda mormoshi yakan tsanya zocia fari 😎alla yabaki she koda ne na,0,0,0,1,0,0,"('joy',)","['zaki', 'iya', 'samon', 'namujin', 'kowari', '🙏mai', 'tsoron', 'alla', '👨mai', 'hankali', 'bangaren', 'moamalasa', 'tare', 'mata', '👳mai', 'tsapta', 'akowane', 'lokaci', '😇mai', 'mormoshi', 'akowane', 'lokaci', 'saboda', 'mormoshi', 'yakan', 'tsanya', 'zocia', 'fari', '😎alla', 'yabaki', 'she', 'koda']","['zaki', 'iya', 'samon', 'namujin', 'kowari', 'mai', 'tsoron', 'alla', 'mai', 'hankali', 'bangaren', 'moamalasa', 'tare', 'mata', 'mai', 'tsapta', 'akowan', 'lokaci', 'mai', 'mormoshi', 'akowan', 'lokaci', 'saboda', 'mormoshi', 'yakan', 'tsanya', 'zocia', 'fari', 'alla', 'yabaki', 'she', 'koda']"
hau_train_track_a_01937,tabbas kuna ruwa tsundun,0,0,0,0,0,0,(),"['tabbas', 'kuna', 'ruwa', 'tsundun']","['tabba', 'kuna', 'ruwa', 'tsundun']"
hau_train_track_a_01938,allah yayiwa sheikh abubakar babantune zaria rasuwa,0,0,0,0,1,0,"('sadness',)","['allah', 'yayiwa', 'sheikh', 'abubakar', 'babantune', 'zaria', 'rasuwa']","['allah', 'yayiwa', 'sheikh', 'abubakar', 'babantun', 'zaria', 'rasuwa']"
hau_train_track_a_01939,"innalillahi wa inna ilaihi rajiun! sarkin rano, autan bawo sa'i yayi 😢😭😭 allahu ya ƙarbi baƙuncin ka ya gafarta maka da rahma hrh dr tafida abubakar ila ameen ya rahmaan. ##url##",0,0,0,0,1,0,"('sadness',)","['innalillahi', 'wa', 'inna', 'ilaihi', 'rajiun', '!', 'sarkin', 'rano', ',', 'autan', 'bawo', 'sa', ""'"", 'i', 'yayi', '😢😭😭', 'allahu', 'ƙarbi', 'baƙuncin', 'gafarta', 'maka', 'rahma', 'hrh', 'dr', 'tafida', 'abubakar', 'ila', 'ameen', 'rahmaan', '.', '#', '#', 'url', '#', '#']","['innalillahi', 'wa', 'inna', 'ilaihi', 'rajiun', '!', 'sarkin', 'rano', 'autan', 'bawo', 'sa', ""'"", 'i', 'yayi', 'allahu', 'ƙarbi', 'baƙuncin', 'gafarta', 'maka', 'rahma', 'hrh', 'dr', 'tafida', 'abubakar', 'ila', 'ameen', 'rahmaan', '.', '#', '#', 'url', '#', '#']"
hau_train_track_a_01940,alhmdlh allah ya tabbatar mana da alheri wannan niyyar da kika sa azuciya kik,0,0,0,1,0,0,"('joy',)","['alhmdlh', 'allah', 'tabbatar', 'mana', 'alheri', 'niyyar', 'kika', 'sa', 'azuciya', 'kik']","['alhmdlh', 'allah', 'tabbatar', 'mana', 'alheri', 'niyyar', 'kika', 'sa', 'azuciya', 'kik']"
hau_train_track_a_01941,allah ya kawo mana karshen wannan masifun ameen 🙏,0,0,1,0,0,0,"('fear',)","['allah', 'kawo', 'mana', 'karshen', 'masifun', 'ameen', '🙏']","['allah', 'kawo', 'mana', 'karshen', 'masifun', 'ameen']"
hau_train_track_a_01942,mutumin yana gogo jikin sa da tawul da aka goge yawun mai ciki,0,1,0,0,0,0,"('disgust',)","['mutumin', 'gogo', 'jikin', 'sa', 'tawul', 'aka', 'goge', 'yawun', 'ciki']","['mutumin', 'gogo', 'jikin', 'sa', 'tawul', 'aka', 'goge', 'yawun', 'ciki']"
hau_train_track_a_01943,allah yasa dai kar a maimaita mana 2009 zamanin marigayi umaru musa🤦,0,0,1,0,0,0,"('fear',)","['allah', 'yasa', 'dai', 'kar', 'maimaita', 'mana', '2009', 'zamanin', 'marigayi', 'umaru', 'musa🤦']","['allah', 'yasa', 'dai', 'kar', 'maimaita', 'mana', 'zamanin', 'marigayi', 'umaru', 'musa']"
hau_train_track_a_01944,inna lillahi wa inna ilaihi raji'un 😥 mudai muna ganin jarabawa a wannan kasa ya allah ka kawo mana dauki.,0,0,1,0,1,0,"('fear', 'sadness')","['inna', 'lillahi', 'wa', 'inna', 'ilaihi', ""raji'un"", '😥', 'mudai', 'muna', 'ganin', 'jarabawa', 'kasa', 'allah', 'kawo', 'mana', 'dauki', '.']","['inna', 'lillahi', 'wa', 'inna', 'ilaihi', ""raji'un"", 'mudai', 'muna', 'ganin', 'jarabawa', 'kasa', 'allah', 'kawo', 'mana', 'dauki', '.']"
hau_train_track_a_01945,yaron baya wanka kafar shi tayi faso tana jini,0,1,0,0,0,0,"('disgust',)","['yaron', 'baya', 'wanka', 'kafar', 'tayi', 'faso', 'jini']","['yaron', 'baya', 'wanka', 'kafar', 'tayi', 'faso', 'jini']"
hau_train_track_a_01946,innalillahi wa inna allaehim raju um allah yakawomuna karshen wannan masifan ameen 😭😭,0,0,1,0,1,0,"('fear', 'sadness')","['innalillahi', 'wa', 'inna', 'allaehim', 'raju', 'um', 'allah', 'yakawomuna', 'karshen', 'masifan', 'ameen', '😭😭']","['innalillahi', 'wa', 'inna', 'allaehim', 'raju', 'um', 'allah', 'yakawomuna', 'karshen', 'masifan', 'ameen']"
hau_train_track_a_01947,fatan mu dai allah zaunar mana da kasa lafiya. masu zanga zanga kuma allah basu hakuri. tashin hankali baya kawo mafita ko yaushe. 👌🏽,0,0,1,0,1,0,"('fear', 'sadness')","['fatan', 'mu', 'dai', 'allah', 'zaunar', 'mana', 'kasa', 'lafiya', '.', 'masu', 'zanga', 'zanga', 'allah', 'basu', 'hakuri', '.', 'tashin', 'hankali', 'baya', 'kawo', 'mafita', 'yaushe', '.', '👌🏽']","['fatan', 'mu', 'dai', 'allah', 'zaunar', 'mana', 'kasa', 'lafiya', '.', 'masu', 'zanga', 'zanga', 'allah', 'basu', 'hakuri', '.', 'tashin', 'hankali', 'baya', 'kawo', 'mafita', 'yaush', '.']"
hau_train_track_a_01948,congrats ina taya murna,0,0,0,1,0,0,"('joy',)","['congrats', 'taya', 'murna']","['congrat', 'taya', 'murna']"
hau_train_track_a_01949,"wai,,,, wannan sharbeben baki haka😁",0,0,0,0,0,1,"('surprise',)","['wai', ',', ',', ',', ',', 'sharbeben', 'baki', 'haka😁']","['wai', 'sharbeben', 'baki', 'haka']"
hau_train_track_a_01950,yara suna wasa a ban-daki da kwabebben zawo a moda,0,1,0,0,0,0,"('disgust',)","['yara', 'suna', 'wasa', 'ban-daki', 'kwabebben', 'zawo', 'moda']","['yara', 'suna', 'wasa', 'ban-daki', 'kwabebben', 'zawo', 'moda']"
hau_train_track_a_01951,innalillahi wainnah ilaihi rajiun ya rabbi ka temaki musulunci da musulmai duniya,0,0,1,0,1,0,"('fear', 'sadness')","['innalillahi', 'wainnah', 'ilaihi', 'rajiun', 'rabbi', 'temaki', 'musulunci', 'musulmai', 'duniya']","['innalillahi', 'wainnah', 'ilaihi', 'rajiun', 'rabbi', 'temaki', 'musulunci', 'musulmai', 'duniya']"
hau_train_track_a_01952,bai dace da addini da dabi'a ba - dr hakeem ya caccaki shigar sirikar atiku a ranar aurenta,1,0,0,0,0,0,"('anger',)","['bai', 'dace', 'addini', 'dabi', ""'"", '-', 'dr', 'hakeem', 'caccaki', 'shigar', 'sirikar', 'atiku', 'ranar', 'aurenta']","['bai', 'dace', 'addini', 'dabi', ""'"", '-', 'dr', 'hakeem', 'caccaki', 'shigar', 'sirikar', 'atiku', 'ranar', 'aurenta']"
hau_train_track_a_01953,malam idan zakayi hausa kayi fah dan mu wannan ba burgemu zaiyi ba🙄,1,0,0,0,0,0,"('anger',)","['malam', 'idan', 'zakayi', 'hausa', 'kayi', 'fah', 'dan', 'mu', 'burgemu', 'zaiyi', 'ba🙄']","['malam', 'idan', 'zakayi', 'hausa', 'kayi', 'fah', 'dan', 'mu', 'burgemu', 'zaiyi', 'ba']"
hau_train_track_a_01954,"sanata aliyu wamako, dan takara ahmed aliyu sun taya tambuwal murna",0,0,0,1,0,0,"('joy',)","['sanata', 'aliyu', 'wamako', ',', 'dan', 'takara', 'ahmed', 'aliyu', 'taya', 'tambuwal', 'murna']","['sanata', 'aliyu', 'wamako', 'dan', 'takara', 'ahm', 'aliyu', 'taya', 'tambuw', 'murna']"
hau_train_track_a_01955,angulu take wanka 🤣🤣🤣,0,0,0,0,0,0,(),"['angulu', 'wanka', '🤣🤣🤣']","['angulu', 'wanka']"
hau_train_track_a_01956,"ae kamata yayi ma su janye tallafinsu gaba ɗaya a kan najeriya, kamar yadda ita ma lanjeriyas bata iya tallafawa ƴaƴanta 👌",1,0,0,0,1,0,"('anger', 'sadness')","['ae', 'kamata', 'yayi', 'janye', 'tallafinsu', 'gaba', 'ɗaya', 'kan', 'najeriya', ',', 'kamar', 'yadda', 'lanjeriyas', 'bata', 'iya', 'tallafawa', 'ƴaƴanta', '👌']","['ae', 'kamata', 'yayi', 'jany', 'tallafinsu', 'gaba', 'ɗaya', 'kan', 'najeriya', 'kamar', 'yadda', 'lanjeriya', 'bata', 'iya', 'tallafawa', 'ƴaƴanta']"
hau_train_track_a_01957,"hayaniya, fushi da cece-kuce bayan da aka yiwa soji 200 ritaya",1,0,0,0,1,0,"('anger', 'sadness')","['hayaniya', ',', 'fushi', 'cece-kuce', 'bayan', 'aka', 'yiwa', 'soji', '200', 'ritaya']","['hayaniya', 'fushi', 'cece-kuc', 'bayan', 'aka', 'yiwa', 'soji', 'ritaya']"
hau_train_track_a_01958,in corona bata kashemu ba ƙaiƙayin jiki kau ya kashemu....🤓🥴🙄🤣🤪,1,0,0,0,1,0,"('anger', 'sadness')","['corona', 'bata', 'kashemu', 'ƙaiƙayin', 'jiki', 'kau', 'kashemu', '....', '🤓🥴🙄🤣🤪']","['corona', 'bata', 'kashemu', 'ƙaiƙayin', 'jiki', 'kau', 'kashemu', '....']"
hau_train_track_a_01959,"hmm, suma yan nigeria 🇳🇬, ku zauna a qasar ku, kun ki? gashi yanzu ana ta kashe ku 😞",0,0,0,0,1,0,"('sadness',)","['hmm', ',', 'suma', 'yan', 'nigeria', '🇳🇬', ',', 'ku', 'zauna', 'qasar', 'ku', ',', 'kun', 'ki', '?', 'gashi', 'yanzu', 'ana', 'kashe', 'ku', '😞']","['hmm', 'suma', 'yan', 'nigeria', 'ku', 'zauna', 'qasar', 'ku', 'kun', 'ki', '?', 'gashi', 'yanzu', 'ana', 'kash', 'ku']"
hau_train_track_a_01960,dan ubanku bazaku iya ba trump babanki ne 🤣🤣,1,0,0,0,0,0,"('anger',)","['dan', 'ubanku', 'bazaku', 'iya', 'trump', 'babanki', '🤣🤣']","['dan', 'ubanku', 'bazaku', 'iya', 'trump', 'babanki']"
hau_train_track_a_01961,dama manya ma suna fada😅,0,0,0,0,0,1,"('surprise',)","['dama', 'manya', 'suna', 'fada😅']","['dama', 'manya', 'suna', 'fada']"
hau_train_track_a_01962,wanan al adace mara ma ana 🤪🤪,0,1,0,0,0,0,"('disgust',)","['wanan', 'al', 'adace', 'mara', 'ana', '🤪🤪']","['wanan', 'al', 'adac', 'mara', 'ana']"
hau_train_track_a_01963,da mutumin yazo kusa dani sai naji jikinsa na warı da ƙari kamar wanda ya shekara bai wanka ba,0,1,0,0,0,0,"('disgust',)","['mutumin', 'yazo', 'kusa', 'dani', 'naji', 'jikinsa', 'warı', 'ƙari', 'kamar', 'wanda', 'shekara', 'bai', 'wanka']","['mutumin', 'yazo', 'kusa', 'dani', 'naji', 'jikinsa', 'warı', 'ƙari', 'kamar', 'wanda', 'shekara', 'bai', 'wanka']"
hau_train_track_a_01964,"hakane duk dai ne, amma sai ayi yanda mutane suka sabaji, kalmar mutuwa batada dadi dan haka bahaushe ya asirtata, allah ubangiji yamashi rahama yasa aljannace makomarsa amin ya hayyu ya qayum 🙏",0,0,0,0,1,0,"('sadness',)","['hakane', 'duk', 'dai', ',', 'ayi', 'yanda', 'mutane', 'sabaji', ',', 'kalmar', 'mutuwa', 'batada', 'dadi', 'dan', 'haka', 'bahaushe', 'asirtata', ',', 'allah', 'ubangiji', 'yamashi', 'rahama', 'yasa', 'aljannace', 'makomarsa', 'amin', 'hayyu', 'qayum', '🙏']","['hakan', 'duk', 'dai', 'ayi', 'yanda', 'mutan', 'sabaji', 'kalmar', 'mutuwa', 'batada', 'dadi', 'dan', 'haka', 'bahaush', 'asirtata', 'allah', 'ubangiji', 'yamashi', 'rahama', 'yasa', 'aljannac', 'makomarsa', 'amin', 'hayyu', 'qayum']"
